Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  127772/270576      std::_List_base<ChannelScore, std::allocator<ChannelScore> >::_M_get_Node_allocator() [138]
                0.00    0.00   63886/63886       std::__alloc_swap<std::allocator<std::_List_node<ChannelScore> >, true>::_S_do_it(std::allocator<std::_List_node<ChannelScore> >&, std::allocator<std::_List_node<ChannelScore> >&) [226]
-----------------------------------------------
                0.00    0.00       5/62973       TrakerManager::~TrakerManager() [110]
                0.00    0.00      46/62973       EnsembleTracker::dump() [89]
                0.00    0.00     824/62973       EnsembleTracker::emptyTrash() [96]
                0.00    0.00    3330/62973       TrakerManager::doHungarianAlg(std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > const&) [4]
                0.00    0.00    3338/62973       Controller::calcSuspiciousArea(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >&) [53]
                0.00    0.00    3356/62973       Controller::takeVoteForAvgHittingRate(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >) [69]
                0.00    0.00    3356/62973       Controller::deleteObsoleteTracker(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >&) [52]
                0.00    0.00    4690/62973       EnsembleTracker::calcConfidenceMap(cv::Mat const*, cv::Mat&) [13]
                0.00    0.00    6698/62973       TrakerManager::doWork(cv::Mat&) [3]
                0.00    0.00   10868/62973       void std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >::merge<bool (*)(EnsembleTracker*, EnsembleTracker*)>(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >&, bool (*)(EnsembleTracker*, EnsembleTracker*)) [71]
                0.00    0.00   26462/62973       EnsembleTracker::updateNeighbors(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >, double, double, double, double) [55]
[228]    0.0    0.00    0.00   62973         std::_List_iterator<EnsembleTracker*>::operator!=(std::_List_iterator<EnsembleTracker*> const&) const [228]
-----------------------------------------------
                0.00    0.00    8428/62920       Controller::filterDetection(std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >) [68]
                0.00    0.00   54492/62920       Controller::takeVoteForHeight(cv::Rect_<int>) [33]
[229]    0.0    0.00    0.00   62920         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [229]
-----------------------------------------------
                0.00    0.00    8428/62920       Controller::filterDetection(std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >) [68]
                0.00    0.00   54492/62920       Controller::takeVoteForHeight(cv::Rect_<int>) [33]
[230]    0.0    0.00    0.00   62920         std::vector<double, std::allocator<double> >::operator[](unsigned long) [230]
-----------------------------------------------
                0.00    0.00   56072/56072       Munkres::step4() [502]
[231]    0.0    0.00    0.00   56072         Matrix<int>::columns() [231]
-----------------------------------------------
                0.00    0.00   53060/53060       std::allocator<std::_List_node<EnsembleTracker*> >::~allocator() [233]
[232]    0.0    0.00    0.00   53060         __gnu_cxx::new_allocator<std::_List_node<EnsembleTracker*> >::~new_allocator() [232]
-----------------------------------------------
                0.00    0.00   53060/53060       std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_List_impl::~_List_impl() [234]
[233]    0.0    0.00    0.00   53060         std::allocator<std::_List_node<EnsembleTracker*> >::~allocator() [233]
                0.00    0.00   53060/53060       __gnu_cxx::new_allocator<std::_List_node<EnsembleTracker*> >::~new_allocator() [232]
-----------------------------------------------
                0.00    0.00   53060/53060       std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::~_List_base() [237]
[234]    0.0    0.00    0.00   53060         std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_List_impl::~_List_impl() [234]
                0.00    0.00   53060/53060       std::allocator<std::_List_node<EnsembleTracker*> >::~allocator() [233]
-----------------------------------------------
                0.00    0.00    3338/53060       std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_List_base(std::allocator<std::_List_node<EnsembleTracker*> > const&) [476]
                0.00    0.00   49722/53060       std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_List_base() [243]
[235]    0.0    0.00    0.00   53060         std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_M_init() [235]
-----------------------------------------------
                0.00    0.00   53060/53060       std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::~_List_base() [237]
[236]    0.0    0.00    0.00   53060         std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_M_clear() [236]
                0.00    0.00   14273/28882       EnsembleTracker** std::__addressof<EnsembleTracker*>(EnsembleTracker*&) [303]
                0.00    0.00   14273/28882       std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_M_get_Tp_allocator() const [300]
                0.00    0.00   14273/14441       __gnu_cxx::new_allocator<EnsembleTracker*>::destroy(EnsembleTracker**) [333]
                0.00    0.00   14273/28882       std::allocator<EnsembleTracker*>::~allocator() [302]
                0.00    0.00   14273/14441       std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_M_put_node(std::_List_node<EnsembleTracker*>*) [339]
-----------------------------------------------
                0.00    0.00   53060/53060       std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >::~list() [238]
[237]    0.0    0.00    0.00   53060         std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::~_List_base() [237]
                0.00    0.00   53060/53060       std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_List_impl::~_List_impl() [234]
                0.00    0.00   53060/53060       std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_M_clear() [236]
-----------------------------------------------
                0.00    0.00       1/53059       TrakerManager::~TrakerManager() [110]
                0.00    0.00      30/53059       EnsembleTracker::~EnsembleTracker() [99]
                0.00    0.00    1590/53059       TrakerManager::doHungarianAlg(std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > const&) [4]
                0.00    0.00    3338/53059       TrakerManager::doWork(cv::Mat&) [3]
                0.00    0.00   48100/53059       void std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >::sort<bool (*)(EnsembleTracker*, EnsembleTracker*)>(bool (*)(EnsembleTracker*, EnsembleTracker*)) [40]
[238]    0.0    0.00    0.00   53059         std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >::~list() [238]
                0.00    0.00   53060/53060       std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::~_List_base() [237]
-----------------------------------------------
                0.00    0.00       8/52183       std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [761]
                0.00    0.00    2075/52183       std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [553]
                0.00    0.00    2186/52183       std::vector<Result2D, std::allocator<Result2D> >::_M_check_len(unsigned long, char const*) const [548]
                0.00    0.00    9995/52183       std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_M_check_len(unsigned long, char const*) const [359]
                0.00    0.00   37919/52183       std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [266]
[239]    0.0    0.00    0.00   52183         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [239]
-----------------------------------------------
                0.00    0.00   49722/49722       std::allocator<std::_List_node<EnsembleTracker*> >::allocator() [241]
[240]    0.0    0.00    0.00   49722         __gnu_cxx::new_allocator<std::_List_node<EnsembleTracker*> >::new_allocator() [240]
-----------------------------------------------
                0.00    0.00   49722/49722       std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_List_impl::_List_impl() [242]
[241]    0.0    0.00    0.00   49722         std::allocator<std::_List_node<EnsembleTracker*> >::allocator() [241]
                0.00    0.00   49722/49722       __gnu_cxx::new_allocator<std::_List_node<EnsembleTracker*> >::new_allocator() [240]
-----------------------------------------------
                0.00    0.00   49722/49722       std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_List_base() [243]
[242]    0.0    0.00    0.00   49722         std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_List_impl::_List_impl() [242]
                0.00    0.00   49722/49722       std::allocator<std::_List_node<EnsembleTracker*> >::allocator() [241]
-----------------------------------------------
                0.00    0.00   49722/49722       std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >::list() [36]
[243]    0.0    0.00    0.00   49722         std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_List_base() [243]
                0.00    0.00   49722/53060       std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_M_init() [235]
                0.00    0.00   49722/49722       std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_List_impl::_List_impl() [242]
-----------------------------------------------
                0.00    0.00    1879/48476       cv::Point_<float> cv::operator-<float>(cv::Point_<float> const&, cv::Point_<float> const&) [560]
                0.00    0.00    1879/48476       cv::Point_<float> cv::operator*<float>(cv::Point_<float> const&, float) [561]
                0.00    0.00    3758/48476       AppTemplate::AppTemplate(cv::Mat const*, cv::Rect_<int>, int) [6]
                0.00    0.00    4258/48476       EnsembleTracker::updateNeighbors(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >, double, double, double, double) [55]
                0.00    0.00   36702/48476       cv::Point_<float> cv::operator*<float>(cv::Point_<float> const&, float) [273]
[244]    0.0    0.00    0.00   48476         cv::Point_<float>::Point_(float, float) [244]
-----------------------------------------------
                0.00    0.00    4699/47474       cv::Rect_<int>* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, cv::Rect_<int>*>(__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, __gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, cv::Rect_<int>*) [82]
                0.00    0.00   42775/47474       cv::Rect_<int>* std::__uninitialized_copy<false>::__uninit_copy<cv::Rect_<int>*, cv::Rect_<int>*>(cv::Rect_<int>*, cv::Rect_<int>*, cv::Rect_<int>*) [61]
[245]    0.0    0.00    0.00   47474         cv::Rect_<int>* std::__addressof<cv::Rect_<int> >(cv::Rect_<int>&) [245]
-----------------------------------------------
                0.00    0.00    2451/46413       Munkres::step5() [531]
                0.00    0.00    2684/46413       Munkres::step4() [502]
                0.00    0.00    3796/46413       Munkres::step2() [463]
                0.00    0.00    3835/46413       Munkres::step1() [628]
                0.00    0.00   16207/46413       Munkres::find_uncovered_in_matrix(double, int&, int&) [391]
                0.00    0.00   17440/46413       Munkres::solve(Matrix<double>&) [627]
[246]    0.0    0.00    0.00   46413         Matrix<double>::rows() [246]
-----------------------------------------------
                0.00    0.00      15/46205       std::_Iter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, true>::_S_base(__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [744]
                0.00    0.00    6206/46205       bool __gnu_cxx::operator< <cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >(__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > const&, __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > const&) [490]
                0.00    0.00   19992/46205       std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, cv::Rect_<int> const&) [57]
                0.00    0.00   19992/46205       __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >::difference_type __gnu_cxx::operator-<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >(__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > const&, __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > const&) [358]
[247]    0.0    0.00    0.00   46205         __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >::base() const [247]
-----------------------------------------------
                0.00    0.00   14132/45548       cv::MatCommaInitializer_<float>& cv::MatCommaInitializer_<float>::operator,<double>(double) [342]
                0.00    0.00   31416/45548       cv::MatCommaInitializer_<float>& cv::MatCommaInitializer_<float>::operator,<int>(int) [294]
[248]    0.0    0.00    0.00   45548         cv::MatIterator_<float>::operator++() [248]
                0.00    0.00   45548/45548       cv::MatConstIterator::operator++() [249]
-----------------------------------------------
                0.00    0.00   45548/45548       cv::MatIterator_<float>::operator++() [248]
[249]    0.0    0.00    0.00   45548         cv::MatConstIterator::operator++() [249]
-----------------------------------------------
                0.00    0.00   14132/45548       cv::MatCommaInitializer_<float>& cv::MatCommaInitializer_<float>::operator,<double>(double) [342]
                0.00    0.00   31416/45548       cv::MatCommaInitializer_<float>& cv::MatCommaInitializer_<float>::operator,<int>(int) [294]
[250]    0.0    0.00    0.00   45548         cv::MatIterator_<float>::operator*() const [250]
-----------------------------------------------
                0.00    0.00       4/43698       TrakerManager::~TrakerManager() [110]
                0.00    0.00      20/43698       EnsembleTracker::dump() [89]
                0.00    0.00      29/43698       EnsembleTracker::emptyTrash() [96]
                0.00    0.00    2147/43698       EnsembleTracker::calcConfidenceMap(cv::Mat const*, cv::Mat&) [13]
                0.00    0.00    2543/43698       Controller::calcSuspiciousArea(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >&) [53]
                0.00    0.00    2561/43698       Controller::takeVoteForAvgHittingRate(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >) [69]
                0.00    0.00    2561/43698       Controller::deleteObsoleteTracker(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >&) [52]
                0.00    0.00    5108/43698       TrakerManager::doWork(cv::Mat&) [3]
                0.00    0.00   12265/43698       TrakerManager::doHungarianAlg(std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > const&) [4]
                0.00    0.00   16460/43698       EnsembleTracker::updateNeighbors(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >, double, double, double, double) [55]
[251]    0.0    0.00    0.00   43698         std::_List_iterator<EnsembleTracker*>::operator++(int) [251]
-----------------------------------------------
                0.00    0.00   21507/43014       std::list<AppTemplate*, std::allocator<AppTemplate*> >::begin() const [313]
                0.00    0.00   21507/43014       std::list<AppTemplate*, std::allocator<AppTemplate*> >::end() const [311]
[252]    0.0    0.00    0.00   43014         std::_List_const_iterator<AppTemplate*>::_List_const_iterator(std::__detail::_List_node_base const*) [252]
-----------------------------------------------
                0.00    0.00    5637/42339       AppTemplate::AppTemplate(cv::Mat const*, cv::Rect_<int>, int) [6]
                0.00    0.00   36702/42339       AppTemplate::calcBP(cv::Mat const*, cv::Mat&, cv::Rect_<int>) [18]
[253]    0.0    0.00    0.00   42339         cv::Rect_<int> cv::operator-<int>(cv::Rect_<int> const&, cv::Point_<int> const&) [253]
                0.00    0.00   42339/230253      cv::Rect_<int>::Rect_(int, int, int, int) [149]
-----------------------------------------------
                0.00    0.00    4523/42272       cv::Mat::Mat(int, int, int) [428]
                0.00    0.00   37749/42272       cv::Mat::Mat(int, int, int, cv::Scalar_<double> const&) [269]
[254]    0.0    0.00    0.00   42272         cv::Mat::create(int, int, int) [254]
-----------------------------------------------
                0.00    0.00    1637/39557       std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [586]
                0.00    0.00   37920/39557       std::vector<double, std::allocator<double> >::_M_insert_aux(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [717]
[255]    0.0    0.00    0.00   39557         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [255]
                0.00    0.00   28737/28737       __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [304]
-----------------------------------------------
                0.00    0.00    1637/39557       std::vector<double, std::allocator<double> >::~vector() [587]
                0.00    0.00   37920/39557       std::vector<double, std::allocator<double> >::_M_insert_aux(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [717]
[256]    0.0    0.00    0.00   39557         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [256]
                0.00    0.00   39556/39556       void std::_Destroy<double*>(double*, double*) [257]
-----------------------------------------------
                0.00    0.00   39556/39556       void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [256]
[257]    0.0    0.00    0.00   39556         void std::_Destroy<double*>(double*, double*) [257]
                0.00    0.00   39555/39555       void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [258]
-----------------------------------------------
                0.00    0.00   39555/39555       void std::_Destroy<double*>(double*, double*) [257]
[258]    0.0    0.00    0.00   39555         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [258]
-----------------------------------------------
                0.00    0.00    2543/39245       EnsembleTracker::track(cv::Mat const*, cv::Mat&) [12]
                0.00    0.00   36702/39245       EnsembleTracker::calcConfidenceMap(cv::Mat const*, cv::Mat&) [13]
[259]    0.0    0.00    0.00   39245         cv::Rect_<int> cv::operator+<int>(cv::Rect_<int> const&, cv::Point_<int> const&) [259]
                0.00    0.00   39245/230253      cv::Rect_<int>::Rect_(int, int, int, int) [149]
-----------------------------------------------
                0.00    0.00     825/38745       std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [637]
                0.00    0.00   37920/38745       std::vector<double, std::allocator<double> >::_M_insert_aux(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [717]
[260]    0.0    0.00    0.00   38745         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [260]
                0.00    0.00   38739/38739       __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [261]
-----------------------------------------------
                0.00    0.00   38739/38739       std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [260]
[261]    0.0    0.00    0.00   38739         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [261]
                0.00    0.00   38741/114577      __gnu_cxx::new_allocator<double>::max_size() const [180]
-----------------------------------------------
                0.00    0.00      39/38071       cv::Rect_<int>* std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >(unsigned long, __gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, __gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [108]
                0.00    0.00      54/38071       std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::operator=(std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > const&) [107]
                0.00    0.00    1583/38071       std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::vector(std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > const&) [85]
                0.00    0.00    6408/38071       std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::~vector() [388]
                0.00    0.00   29987/38071       std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, cv::Rect_<int> const&) [57]
[262]    0.0    0.00    0.00   38071         std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_M_get_Tp_allocator() [262]
-----------------------------------------------
                0.00    0.00      64/37985       std::vector<double, std::allocator<double> >::push_back(double const&) [716]
                0.00    0.00   37921/37985       std::vector<double, std::allocator<double> >::_M_insert_aux(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [717]
[263]    0.0    0.00    0.00   37985         void __gnu_cxx::__alloc_traits<std::allocator<double> >::construct<double>(std::allocator<double>&, double*, double const&) [263]
                0.00    0.00   37982/37982       __gnu_cxx::new_allocator<double>::construct(double*, double const&) [264]
-----------------------------------------------
                0.00    0.00   37982/37982       void __gnu_cxx::__alloc_traits<std::allocator<double> >::construct<double>(std::allocator<double>&, double*, double const&) [263]
[264]    0.0    0.00    0.00   37982         __gnu_cxx::new_allocator<double>::construct(double*, double const&) [264]
                0.00    0.00   37984/158943      operator new(unsigned long, void*) [159]
-----------------------------------------------
                0.00    0.00      64/37982       std::vector<double, std::allocator<double> >::end() [718]
                0.00    0.00   37918/37982       std::vector<double, std::allocator<double> >::begin() [268]
[265]    0.0    0.00    0.00   37982         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [265]
-----------------------------------------------
                0.00    0.00   37924/37924       std::vector<double, std::allocator<double> >::_M_insert_aux(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [717]
[266]    0.0    0.00    0.00   37924         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [266]
                0.00    0.00  151675/152500      std::vector<double, std::allocator<double> >::size() const [160]
                0.00    0.00   75837/75837       std::vector<double, std::allocator<double> >::max_size() const [200]
                0.00    0.00   37919/52183       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [239]
-----------------------------------------------
                0.00    0.00   37919/37919       std::vector<double, std::allocator<double> >::_M_insert_aux(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [717]
[267]    0.0    0.00    0.00   37919         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [267]
                0.00    0.00   75837/151678      __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [161]
-----------------------------------------------
                0.00    0.00   37917/37917       std::vector<double, std::allocator<double> >::_M_insert_aux(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [717]
[268]    0.0    0.00    0.00   37917         std::vector<double, std::allocator<double> >::begin() [268]
                0.00    0.00   37918/37982       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [265]
-----------------------------------------------
                0.00    0.00     795/37749       TrakerManager::doWork(cv::Mat&) [3]
                0.00    0.00    3758/37749       AppTemplate::AppTemplate(cv::Mat const*, cv::Rect_<int>, int) [6]
                0.00    0.00   33196/37749       AppTemplate::calcScore(cv::Rect_<int>, cv::Rect_<int>) [15]
[269]    0.0    0.00    0.00   37749         cv::Mat::Mat(int, int, int, cv::Scalar_<double> const&) [269]
                0.00    0.00   37749/403398      cv::Mat::MSize::MSize(int*) [128]
                0.00    0.00   37749/403398      cv::Mat::MStep::MStep() [129]
                0.00    0.00   37749/330796      cv::Mat::initEmpty() [134]
                0.00    0.00   37749/42272       cv::Mat::create(int, int, int) [254]
-----------------------------------------------
                0.00    0.00   36702/36702       EnsembleTracker::calcConfidenceMap(cv::Mat const*, cv::Mat&) [13]
[270]    0.0    0.00    0.00   36702         AppTemplate::getShiftVector() [270]
                0.00    0.00   36702/36702       cv::Point_<float>::Point_(cv::Point_<float> const&) [272]
-----------------------------------------------
                0.00    0.00   36702/36702       EnsembleTracker::calcConfidenceMap(cv::Mat const*, cv::Mat&) [13]
[271]    0.0    0.00    0.00   36702         AppTemplate::getConfidenceMap() [271]
-----------------------------------------------
                0.00    0.00   36702/36702       AppTemplate::getShiftVector() [270]
[272]    0.0    0.00    0.00   36702         cv::Point_<float>::Point_(cv::Point_<float> const&) [272]
-----------------------------------------------
                0.00    0.00   36702/36702       EnsembleTracker::calcConfidenceMap(cv::Mat const*, cv::Mat&) [13]
[273]    0.0    0.00    0.00   36702         cv::Point_<float> cv::operator*<float>(cv::Point_<float> const&, float) [273]
                0.00    0.00   73404/73404       float cv::saturate_cast<float>(float) [205]
                0.00    0.00   36702/48476       cv::Point_<float>::Point_(float, float) [244]
-----------------------------------------------
                0.00    0.00   36702/36702       EnsembleTracker::calcConfidenceMap(cv::Mat const*, cv::Mat&) [13]
[274]    0.0    0.00    0.00   36702         cv::operator+=(cv::Mat const&, cv::Mat const&) [274]
-----------------------------------------------
                0.00    0.00   36702/36702       EnsembleTracker::calcConfidenceMap(cv::Mat const*, cv::Mat&) [13]
[275]    0.0    0.00    0.00   36702         _ZNK2cv6Point_IfEcvNS0_IT_EEIiEEv [275]
                0.00    0.00   73404/73404       int cv::saturate_cast<int>(float) [206]
                0.00    0.00   36702/99538       cv::Point_<int>::Point_(int, int) [184]
-----------------------------------------------
                0.00    0.00   36088/36088       void std::list<AppTemplate*, std::allocator<AppTemplate*> >::sort<bool (*)(AppTemplate*, AppTemplate*)>(bool (*)(AppTemplate*, AppTemplate*)) [558]
[276]    0.0    0.00    0.00   36088         void std::list<AppTemplate*, std::allocator<AppTemplate*> >::merge<bool (*)(AppTemplate*, AppTemplate*)>(std::list<AppTemplate*, std::allocator<AppTemplate*> >&, bool (*)(AppTemplate*, AppTemplate*)) [276]
                0.00    0.00  260626/370443      std::_List_iterator<AppTemplate*>::operator!=(std::_List_iterator<AppTemplate*> const&) const [131]
                0.00    0.00  180774/285065      std::_List_iterator<AppTemplate*>::operator*() const [137]
                0.00    0.00   90387/90387       compareTemplate(AppTemplate*, AppTemplate*) [185]
                0.00    0.00   90387/123583      std::_List_iterator<AppTemplate*>::operator++() [166]
                0.00    0.00   72176/144890      std::list<AppTemplate*, std::allocator<AppTemplate*> >::begin() [164]
                0.00    0.00   72176/184668      std::list<AppTemplate*, std::allocator<AppTemplate*> >::end() [154]
                0.00    0.00   42128/75324       std::list<AppTemplate*, std::allocator<AppTemplate*> >::_M_transfer(std::_List_iterator<AppTemplate*>, std::_List_iterator<AppTemplate*>, std::_List_iterator<AppTemplate*>) [203]
                0.00    0.00   36088/69284       std::list<AppTemplate*, std::allocator<AppTemplate*> >::_M_check_equal_allocators(std::list<AppTemplate*, std::allocator<AppTemplate*> >&) [213]
-----------------------------------------------
                0.00    0.00   33822/33822       AppTemplate::AppTemplate(cv::Mat const*, cv::Rect_<int>, int) [6]
[277]    0.0    0.00    0.00   33822         ChannelScore::ChannelScore(int, double) [277]
-----------------------------------------------
                0.00    0.00    3758/33822       std::list<ChannelScore, std::allocator<ChannelScore> >::_M_erase(std::_List_iterator<ChannelScore>) [470]
                0.00    0.00   30064/33822       std::_List_base<ChannelScore, std::allocator<ChannelScore> >::_M_clear() [144]
[278]    0.0    0.00    0.00   33822         __gnu_cxx::new_allocator<ChannelScore>::destroy(ChannelScore*) [278]
-----------------------------------------------
                0.00    0.00   33822/33822       std::list<ChannelScore, std::allocator<ChannelScore> >::_M_create_node(ChannelScore const&) [285]
[279]    0.0    0.00    0.00   33822         __gnu_cxx::new_allocator<ChannelScore>::construct(ChannelScore*, ChannelScore const&) [279]
                0.00    0.00   33822/158943      operator new(unsigned long, void*) [159]
-----------------------------------------------
                0.00    0.00   33822/33822       std::_List_base<ChannelScore, std::allocator<ChannelScore> >::_M_put_node(std::_List_node<ChannelScore>*) [284]
